priority,metric,window,source_metric,label,expression,kind,k,condition_id,repeat,total_samples,defined_samples,unavailable
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,8,B0,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,8,B0,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,8,B0,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,10,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,10,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,10,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,10,B0,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,10,B0,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,10,B0,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,12,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,12,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,12,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,12,B0,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,12,B0,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,12,B0,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,14,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,14,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,14,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,14,B0,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,14,B0,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B0,paired,14,B0,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,2,M11,1,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 1, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,2,M11,2,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 2, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,2,M11,3,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 3, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,2,B1,1,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""B1"", ""repeat"": 1, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,2,B1,2,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""B1"", ""repeat"": 2, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,2,B1,3,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""B1"", ""repeat"": 3, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,4,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,4,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,4,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,4,B1,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,4,B1,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,4,B1,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,6,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,6,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,6,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,6,B1,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,6,B1,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,6,B1,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,8,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,8,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,8,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,8,B1,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,8,B1,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,8,B1,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,10,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,10,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,10,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,10,B1,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,10,B1,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,10,B1,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,12,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,12,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,12,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,12,B1,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,12,B1,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,12,B1,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,14,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,14,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,14,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,14,B1,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,14,B1,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - B1,paired,14,B1,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,2,M11,1,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 1, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,2,M11,2,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 2, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,2,M11,3,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 3, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,2,M00,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,2,M00,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,2,M00,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,4,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,4,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,4,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,4,M00,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,4,M00,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,4,M00,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,6,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,6,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,6,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,6,M00,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,6,M00,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,6,M00,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,8,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,8,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,8,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,8,M00,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,8,M00,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,8,M00,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,10,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,10,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,10,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,10,M00,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,10,M00,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,10,M00,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,12,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,12,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,12,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,12,M00,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,12,M00,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,12,M00,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,14,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,14,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,14,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,14,M00,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,14,M00,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M00,paired,14,M00,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,2,M11,1,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 1, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,2,M11,2,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 2, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,2,M11,3,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 3, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,2,M01,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,2,M01,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,2,M01,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,4,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,4,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,4,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,4,M01,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,4,M01,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,4,M01,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,6,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,6,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,6,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,6,M01,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,6,M01,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,6,M01,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,8,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,8,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,8,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,8,M01,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,8,M01,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,8,M01,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,10,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,10,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,10,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,10,M01,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,10,M01,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,10,M01,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,12,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,12,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,12,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,12,M01,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,12,M01,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,12,M01,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,14,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,14,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,14,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,14,M01,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,14,M01,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M01,paired,14,M01,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,2,M11,1,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 1, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,2,M11,2,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 2, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,2,M11,3,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 3, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,2,M10,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,2,M10,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,2,M10,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,4,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,4,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,4,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,4,M10,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,4,M10,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,4,M10,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,6,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,6,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,6,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,6,M10,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,6,M10,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,6,M10,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,8,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,8,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,8,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,8,M10,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,8,M10,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,8,M10,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,10,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,10,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,10,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,10,M10,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,10,M10,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,10,M10,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,12,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,12,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,12,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,12,M10,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,12,M10,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,12,M10,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,14,M11,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,14,M11,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,14,M11,3,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,14,M10,1,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,14,M10,2,49,49,[]
1,LLA,5.0,adjusted_lla_5,LLA (5 x 5),M11 - M10,paired,14,M10,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M11,1,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 1, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M11,2,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 2, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M11,3,49,48,"[{""sample_id"": ""KYOw02789"", ""fold"": 2, ""condition_id"": ""M11"", ""repeat"": 3, ""status"": ""undefined"", ""reason"": ""single_cluster""}]"
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M10,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M10,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M10,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M01,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M01,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M01,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M00,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M00,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,2,M00,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M11,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M11,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M11,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M10,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M10,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M10,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M01,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M01,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M01,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M00,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M00,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,4,M00,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M11,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M11,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M11,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M10,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M10,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M10,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M01,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M01,2,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M01,3,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M00,1,49,49,[]
1,LLA,9.0,adjusted_lla_9,LLA (9 x 9),(M11 - M10) - (M01 - M00),interaction,6,M00,2,49,49,[]
