condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
A1,A1-M00,1,reflectance,913.1,-0.009417521733045886,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1251.6661960784315,0.03819618985959039,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1257.1269411764706,0.03835698943761323,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1262.58768627451,0.03903682045866197,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1268.0484313725492,0.037643515113992,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1273.5091764705883,0.041018662793716354,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1278.9699215686276,0.03534406139199919,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1284.4306666666666,0.04185719436237556,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1289.891411764706,0.045621401477497825,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1295.3521568627452,0.04508787151253668,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1300.8129019607845,0.026731391425484308,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1306.2736470588236,-0.004552055278458589,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1311.734392156863,0.05199452678659666,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1317.195137254902,0.05014543262860305,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1322.6558823529413,0.056824533720386206,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1328.1166274509806,0.058714033800255305,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1333.5773725490199,0.05953880877051709,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1339.038117647059,0.06119334565313983,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1344.4988627450982,0.06137844954793381,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1349.9596078431373,0.058591532361786824,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1355.4203529411766,0.05823737405368268,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1360.8810980392159,0.060039776640417486,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1366.341843137255,0.061938690812426644,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1371.8025882352943,0.057044126676650875,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1377.2633333333333,0.0549566759947962,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1382.7240784313726,0.05889944791013774,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1388.184823529412,0.05811646020765732,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1393.6455686274512,0.057960162590646215,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1399.1063137254903,0.05853760281528932,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1404.5670588235296,0.055799264541655666,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1410.0278039215686,0.05212433984591372,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1415.488549019608,0.04629011268052441,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1420.9492941176472,0.041180875609596934,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1426.4100392156865,0.03959652889911347,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1431.8707843137256,0.035069946964578325,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1437.3315294117647,0.028100727035163753,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1442.792274509804,0.03016471479222671,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1448.2530196078433,0.03027710758083768,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1453.7137647058826,0.026213939362791372,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1459.1745098039219,0.02275155606570234,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1464.635254901961,0.02151957775155089,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1470.096,0.01881366738795809,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1475.5567450980393,0.02935694149507939,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1481.0174901960786,0.03086734897801957,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1486.478235294118,0.031673626036850866,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1491.938980392157,0.033480676982538204,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1497.3997254901963,0.03516619552567102,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1502.8604705882353,0.037250927113158916,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1508.3212156862746,0.04000930104361522,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1513.781960784314,0.03789209527308368,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1519.2427058823532,0.04148692731973391,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1524.7034509803923,0.04482718379674855,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1530.1641960784316,0.045650277903405145,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1535.6249411764707,0.04397149252178334,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1541.08568627451,0.041927896966629796,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1546.5464313725493,0.04121610653730956,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1552.0071764705885,0.041497421765832376,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1557.4679215686276,0.04412712900175997,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1562.9286666666667,0.03277917535324493,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1568.389411764706,0.038801078638517006,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1573.8501568627453,0.043819494225538325,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1579.3109019607846,0.045278522036779734,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1584.7716470588239,0.04508647031424973,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1590.232392156863,0.04414759902563359,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1595.693137254902,0.04706053873319427,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1601.1538823529413,0.04749579618727473,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1606.6146274509806,0.04685787247268103,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1612.07537254902,0.04564048477561311,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1617.536117647059,0.046247546754549895,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1622.9968627450983,0.04668405879102472,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1628.4576078431373,0.044769515910905666,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1633.9183529411766,0.04324544953583892,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1639.379098039216,0.04662993591765047,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1644.8398431372552,0.04744959618360978,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1650.3005882352943,0.04724113172699895,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1655.7613333333334,0.04986519564484071,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1661.2220784313727,0.05235095519691174,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1666.682823529412,0.05264194412298984,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1672.1435686274513,0.05067258245595774,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1677.6043137254906,0.04302938391197947,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1683.0650588235296,0.04500579568316421,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1688.5258039215687,0.044362234007726487,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1693.986549019608,0.04578101577222804,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1699.4472941176473,0.04060867419135317,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1704.9080392156866,0.0360439487436543,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1710.3687843137257,0.040068375065112405,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1715.829529411765,0.04429280588142581,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1721.290274509804,0.040349157671332125,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1726.7510196078433,0.03764553856520081,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1732.2117647058826,0.03539639274679468,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1737.672509803922,0.03547544928572122,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1743.133254901961,0.03327971078416936,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1748.594,0.031360011505068064,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1754.0547450980393,0.0334875388417204,difference of equal-sample representative means; not paired
A1,A1-M00,2,snv,1759.5154901960786,0.027305584817514772,difference of equal-sample representative means; not paired
